
Begin Step 0, Time: 0, Systemstep: 0
Begin Step 447, Time: 1.252, Systemstep: 0.000307617

Begin Step 448, Time: 1.25231, Systemstep: 0.000307617

Begin Step 449, Time: 1.25262, Systemstep: 0.000307617

Begin Step 450, Time: 1.25292, Systemstep: 0.000307617

Begin Step 451, Time: 1.25323, Systemstep: 0.000307617

Begin Step 452, Time: 1.25354, Systemstep: 0.000307617

Begin Step 453, Time: 1.25385, Systemstep: 0.000307617

Begin Step 454, Time: 1.25416, Systemstep: 0.000307617

Begin Step 455, Time: 1.25446, Systemstep: 0.000307617

Begin Step 456, Time: 1.25477, Systemstep: 0.000307617

Begin Step 457, Time: 1.25508, Systemstep: 0.000307617

Begin Step 458, Time: 1.25539, Systemstep: 0.000307617

Begin Step 459, Time: 1.25569, Systemstep: 0.000307617

Begin Step 460, Time: 1.256, Systemstep: 0.000307617

